"category","genres","votes","title","description","author_name","author_about","avatar_url","pages","rating","num_ratings","num_reviews","publication_info","img_url","book_url","ratings_hist","want_to_read_num","current_read_num"
"Nonfiction","['Nonfiction', 'Essays', 'Feminism', 'Race', 'Memoir', 'Social Justice', 'Sociology']","1239","Thick","Smart, humorous, and strikingly original thoughts on race, beauty, money, and more—by one of today's most intrepid public intellectualsTressie McMillan Cottom, the writer, professor, and acclaimed author of Lower Ed, now brilliantly shifts gears from running regression analyses on college data to unleashing another identity: a purveyor of wit, wisdom—and of course Black Twitter snark—about all that is right and much that is so very wrong about this thing we call society. In the bestselling tradition of bell hooks and Roxane Gay, McMillan Cottom’s freshman collection illuminates a particular trait of her tribe: being thick. In form, and in substance.This bold compendium, likely to find its place on shelves alongside Lindy West, Rebecca Solnit, and Maggie Nelson, dissects everything from beauty to Obama to pumpkin spice lattes. Yet Thick will also fill a void on those very shelves: a modern black American female voice waxing poetic on self and society, serving up a healthy portion of clever prose and southern aphorisms in a style uniquely her own.McMillan Cottom has crafted a black woman’s cultural bible, as she mines for meaning in places many of us miss and reveals precisely how—when you’re in the thick of it—the political, the social, and the personal are almost always one and the same.Thick --In the name of beauty --Dying to be competent --Know your whites --Black is over (or, special black) --The price of fabulousness --Black girlhood, interrupted --Girl 6 --Notes","Tressie McMillan Cottom","Tressie McMillan Cottom has been called ""a master of metaphor"" (Soraya McDonald), one of ""America's most bracing thinkers on race, gender, and capitalism of our time"" (Rebecca Traister) and ""one of the finest public intellectuals writing today"" (Roxane Gay). McMillan Cottom centers black women in uncommonly incisive analysis of social problems. She lives in Richmond, Virginia where she is an associate professor of sociology. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1482237034i%2F8299468._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","248","4.43","17990","2226","January 8, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527976802l/40365093.jpg","https://www.goodreads.com/book/show/40365093-thick?from_choice=true","['9,967 (55%)', '6,222 (34%)', '1,492 (8%)', '234 (1%)', '75 (<1%)']","54035","2487"
"Nonfiction","['Nonfiction', 'History', 'True Crime', 'Religion', 'Race', 'Crime', 'Faith']","675","Grace Will Lead Us Home","A deeply moving work of narrative nonfiction on the tragic shootings at the Mother Emanuel AME church in Charleston, South Carolina.On June 17, 2015, twelve members of the historically black Emanuel AME Church in Charleston, South Carolina welcomed a young white man to their evening Bible study. He arrived with a pistol, 88 bullets, and hopes of starting a race war. Dylann Roof’s massacre of nine innocents during their closing prayer horrified the nation. Two days later, some relatives of the dead stood at Roof’s hearing and said, “I forgive you.” That grace offered the country a hopeful ending to an awful story. But for the survivors and victims’ families, the journey had just begun.In Grace Will Lead Us Home, Pulitzer Prize-winning journalist Jennifer Berry Hawes provides a definitive account of the tragedy’s aftermath. With unprecedented access to the grieving families and other key figures, Hawes offers a nuanced and moving portrait of the events and emotions that emerged in the massacre’s wake.The two adult survivors of the shooting begin to make sense of their lives again. Rifts form between some of the victims’ families and the church. A group of relatives fights to end gun violence, capturing the attention of President Obama. And a city in the Deep South must confront its racist past. This is the story of how, beyond the headlines, a community of people begins to heal.An unforgettable and deeply human portrait of grief, faith, and forgiveness, Grace Will Lead Us Home is destined to be a classic in the finest tradition of journalism.","Jennifer Berry Hawes","Jennifer Berry Hawes writes for the Charleston-based Post and Courier, where she spent a decade covering religion and now works on a team that handles in-depth investigative reporting projects for the newspaper. Her work has won many honors including a Pulitzer Prize, a George Polk Award, a National Headliner Award, and a Dart Award for Journalism & Trauma. She lives in Charleston, S.C.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1598956952i%2F17392124.jpg&w=256&q=75","309","4.46","1702","276","June 4, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513182562l/36742978.jpg","https://www.goodreads.com/book/show/36742978-grace-will-lead-us-home?from_choice=true","['948 (55%)', '615 (36%)', '116 (6%)', '17 (<1%)', '6 (<1%)']","6041","210"
"Memoir & Autobiography","['Nonfiction', 'Memoir', 'Audiobook', 'LGBT', 'Biography', 'Queer', 'Biography Memoir']","28977","Over the Top","Who gave Jonathan Van Ness permission to be the radiant human he is today? No one, honey.The truth is, it hasn’t always been gorgeous for this beacon of positivity and joy.Before he stole our hearts as the grooming and self-care expert on Netflix’s hit show Queer Eye, Jonathan was growing up in a small Midwestern town that didn’t understand why he was so…over the top. From choreographed carpet figure skating routines to the unavoidable fact that he was Just. So. Gay., Jonathan was an easy target and endured years of judgement, ridicule and trauma—yet none of it crushed his uniquely effervescent spirit.Over the Top uncovers the pain and passion it took to end up becoming the model of self-love and acceptance that Jonathan is today. In this revelatory, raw, and rambunctious memoir, Jonathan shares never-before-told secrets and reveals sides of himself that the public has never seen. JVN fans may think they know the man behind the stiletto heels, the crop tops, and the iconic sayings, but there’s much more to him than meets the Queer Eye.You’ll laugh, you’ll cry, and you’ll come away knowing that no matter how broken or lost you may be, you’re a Kelly Clarkson song, you’re strong, and you’ve got this.","Jonathan Van Ness","Jonathan Van Ness is a Critics' Choice Award winning, Emmy nominated television personality, podcaster, and hairstylist to the stars. He can be seen starring on Netflix's Emmy Award-winning reboot series ""Queer Eye,"" where he shines as the show's groomer, hair guru and self-care advocate. In addition to ""Queer Eye,"" Jonathan stars on the Emmy-nominated series ""Gay of Thrones,"" (Funny or Die) a witty social commentary series recapping HBO's ""Game of Thrones."" Launched in 2013, the series just finished its eighth and final season, and garnered Emmy nominations in 2016 and 2018 for 'Outstanding Short Form Variety Series.' Jonathan also continues to work on his passion project, his podcast ""Getting Curious,"" a weekly exploration of all the things Jonathan is curious about. The podcast was listed as one of the Top Podcasts of 2018 by Time Magazine, and won the iHeart Radio Award for Best LGBTQ Podcast. 2018 was a breakthrough year for Jonathan, who realized two new passions - for the arts of stand-up comedy and figure skating. Jonathan is currently on his first worldwide comedy tour ""Jonathan Van Ness: Road to Beijing"" where he is going for comedy gold. Most recently, Jonathan announced that his revelatory memoir, OVER THE TOP, will be released in September 2019. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1562884567i%2F18259219._UX200_CR0%2C0%2C200%2C200_.jpg&w=256&q=75","269","4.19","67403","6627","September 24, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559166865l/43386674.jpg","https://www.goodreads.com/book/show/43386674-over-the-top?from_choice=true","['26,828 (39%)', '28,234 (41%)', '10,754 (15%)', '1,342 (1%)', '245 (<1%)']","48879","2251"
"Memoir & Autobiography","['Nonfiction', 'Memoir', 'Audiobook', 'Feminism', 'Biography', 'Book Club', 'True Crime']","23817","Know My Name","SHE WAS KNOWN TO THE WORLD AS Emily Doe when she stunned millions with a letter. Brock Turner had been sentenced to just six months in county jail after he was found sexually assaulting her on Stanford’s campus. Her victim impact statement was posted on BuzzFeed, where it instantly went viral—viewed by eleven million people within four days, it was translated globally and read on the floor of Congress; it inspired changes in California law and the recall of the judge in the case. Thousands wrote to say that she had given them the courage to share their own experiences of assault for the first time.Now she reclaims her identity to tell her story of trauma, transcendence, and the power of words. It was the perfect case, in many ways—there were eyewitnesses, Turner ran away, physical evidence was immediately secured. But her struggles with isolation and shame during the aftermath and the trial reveal the oppression victims face in even the best-case scenarios. Her story illuminates a culture biased to protect perpetrators, indicts a criminal justice system designed to fail the most vulnerable, and, ultimately, shines with the courage required to move through suffering and live a full and beautiful life.Know My Name will forever transform the way we think about sexual assault, challenging our beliefs about what is acceptable and speaking truth to the tumultuous reality of healing. It also introduces readers to an extraordinary writer, one whose words have already changed our world. Entwining pain, resilience, and humor, this memoir will stand as a modern classic.A NOTE ON THE JACKETThe gold veins on the cover represent the Japanese art of kintsugi, ""golden repair,"" in which pieces of broken pottery are mended with powdered gold and lacquer, rather than treating the breaks as blemishes to conceal. The technique shows us that although an object cannot be returned to its original state, fragments can be made whole again.","Chanel Miller","Chanel Miller is a writer and artist who received her BA in Literature from the College of Creative Studies at the University of California, Santa Barbara. She lives in San Francisco, California.(source: Amazon)","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1576107716i%2F19527332._UY200_CR50%2C0%2C200%2C200_.jpg&w=256&q=75","357","4.69","237894","33198","September 24, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1712271512l/46264398._SY475_.jpg","https://www.goodreads.com/book/show/46264398-know-my-name?from_choice=true","['181,103 (76%)', '43,579 (18%)', '10,627 (4%)', '1,950 (<1%)', '635 (<1%)']","376923","15979"
"Memoir & Autobiography","['Nonfiction', 'Memoir', 'Biography', 'Audiobook', 'Biography Memoir', 'Autobiography', 'Music']","21228","Home Work","NEW YORK TIMES BESTSELLER

In this follow-up to her critically acclaimed memoir, Home, Julie Andrews shares reflections on her astonishing career, including such classics as Mary Poppins, The Sound of Music, and Victor/Victoria. In Home, the number one New York Times international bestseller, Julie Andrews recounted her difficult childhood and her emergence as an acclaimed singer and performer on the stage.  With this second memoir, Home Work: A Memoir of My Hollywood Years, Andrews picks up the story with her arrival in Hollywood and her phenomenal rise to fame in her earliest films--Mary Poppins and The Sound of Music. Andrews describes her years in the film industry -- from the incredible highs to the challenging lows. Not only does she discuss her work in now-classic films and her collaborations with giants of cinema and television, she also unveils her personal story of adjusting to a new and often daunting world, dealing with the demands of unimaginable success, being a new mother, the end of her first marriage, embracing two stepchildren, adopting two more children, and falling in love with the brilliant and mercurial Blake Edwards. The pair worked together in numerous films, including Victor/Victoria, the gender-bending comedy that garnered multiple Oscar nominations. Cowritten with her daughter, Emma Walton Hamilton, and told with Andrews's trademark charm and candor, Home Work takes us on a rare and intimate journey into an extraordinary life that is funny, heartrending, and inspiring.","Julie Andrews Edwards","Dame Julie Elizabeth Andrews Edwards, DBE is an award-winning English actress, singer, author and cultural icon. She is the recipient of Golden Globe, Emmy, Grammy, BAFTA, People's Choice Award, Theatre World Award, Screen Actors Guild and Academy Award honours. Andrews rose to prominence after starring in Broadway musicals such as My Fair Lady and Camelot, as well as musical films like Mary Poppins (1964) and The Sound of Music (1965).","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fnophoto%2Fuser%2Fu_700x933.png&w=256&q=75","340","3.88","19955","2518","October 15, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556723540l/44286431.jpg","https://www.goodreads.com/book/show/44286431-home-work?from_choice=true","['5,349 (26%)', '8,054 (40%)', '5,472 (27%)', '932 (4%)', '148 (<1%)']","34798","2101"
"Memoir & Autobiography","['Nonfiction', 'Memoir', 'Audiobook', 'Biography', 'Book Club', 'Biography Memoir', 'Adult']","20852","Maid","At 28, Stephanie Land’s plans of breaking free from the roots of her hometown in the Pacific Northwest to chase her dreams of attending a university and becoming a writer, were cut short when a summer fling turned into an unexpected pregnancy. She turned to housekeeping to make ends meet, and with a tenacious grip on her dream to provide her daughter the very best life possible, Stephanie worked days and took classes online to earn a college degree, and began to write relentlessly. Maid explores the underbelly of upper-middle class America and the reality of what it’s like to be in service to them. “I’d become a nameless ghost,” Stephanie writes about her relationship with her clients, many of whom do not know her from any other cleaner, but who she learns plenty about. As she begins to discover more about her clients’ lives-their sadness and love, too-she begins to find hope in her own path. Her writing as a journalist gives voice to the ""servant"" worker, and those pursuing the American Dream from below the poverty line. Maid is Stephanie’s story, but it’s not her alone..An alternate cover edition of ISBN 9780316505116 can be found here.","Stephanie Land","Stephanie Land is the instant bestselling author of ""MAID: Hard Work, Low Pay, and a Mother’s Will to Survive."" Her work has been featured in The New York Times, The Washington Post, The Guardian, The Atlantic, and many other outlets. Her writing focuses on social and economic justice. Follow everywhere @stepville or stepville.com ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1547619841i%2F17919708._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","289","3.86","108053","10069","January 22, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573822660l/39218350.jpg","https://www.goodreads.com/book/show/39218350-maid?from_choice=true","['29,866 (27%)', '42,984 (39%)', '26,760 (24%)', '6,601 (6%)', '1,842 (1%)']","136112","6925"
"Memoir & Autobiography","['Nonfiction', 'Biography', 'Memoir', 'Music', 'Audiobook', 'Autobiography', 'Biography Memoir']","18633","Me","In his only official autobiography, music icon Elton John writes about his extraordinary life, which is also the subject of the film Rocketman.Christened Reginald Dwight, he was a shy boy with Buddy Holly glasses who grew up in the London suburb of Pinner and dreamed of becoming a pop star. By the age of twenty-three, he was on his first tour of America, facing an astonished audience in his tight silver hotpants, bare legs and a T-shirt with ROCK AND ROLL emblazoned across it in sequins. Elton John had arrived and the music world would never be the same again.His life has been full of drama, from the early rejection of his work with song-writing partner Bernie Taupin to spinning out of control as a chart-topping superstar; from half-heartedly trying to drown himself in his LA swimming pool to disco-dancing with the Queen; from friendships with John Lennon, Freddie Mercury and George Michael to setting up his AIDS Foundation. All the while, Elton was hiding a drug addiction that would grip him for over a decade.In Me Elton also writes about getting clean and changing his life, about finding love with David Furnish and becoming a father.","Elton John","Sir Elton Hercules John CBE (born Reginald Kenneth Dwight) is an English pop/rock singer, composer and pianist.In his five-decade career, John has been one of the dominant forces in rock and popular music, especially during the 1970s. He has sold more than 300 million albums and over one hundred million singles, making him one of the most successful artists of all time. He has won five Grammy awards and one Academy Award. His success has had a profound impact on popular music and has contributed to the continued popularity of the piano in rock and roll. In 2004, Rolling Stone ranked him #49 on their list of the 100 greatest artists of all time.Some of the characteristics of John's music are his ability to quickly craft melodies for the lyrics of songwriting partner Bernie Taupin, his former rich tenor (now baritone) voice, his classical and gospel-influenced piano, the aggressive orchestral arrangements of Paul Buckmaster among others and the flamboyant fashions and on-stage showmanship, especially evident during the 1970s.John was inducted into the Rock and Roll Hall of Fame in 1994. He has been heavily involved in the fight against AIDS since the late 1980s and was knighted in 1998. He entered into a civil partnership with David Furnish on 21 December 2005. John and Furnish married in Windsor, Berkshire, on 21 December 2014, the ninth anniversary of their civil partnership. Hecontinues to be a champion for the LGBT social movements.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1635193806i%2F103812._UX200_CR0%2C27%2C200%2C200_.jpg&w=256&q=75","374","4.33","69517","7580","October 15, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553526563l/44303730.jpg","https://www.goodreads.com/book/show/44303730-me?from_choice=true","['35,136 (50%)', '24,810 (35%)', '7,461 (10%)', '1,307 (1%)', '803 (1%)']","5855","8323"
"Memoir & Autobiography","['Memoir', 'Nonfiction', 'Book Club', 'Audiobook', 'Biography', 'Biography Memoir', 'Family']","13807","Inheritance","The author of Hourglass now gives us a new memoir about identity, paternity, and family secrets—a real-time In the spring of 2016, through a genealogy website to which she had whimsically submitted her DNA for analysis, Dani Shapiro received the stunning news that her father was not her biological father. She woke up one morning and her entire history—the life she had lived—crumbled beneath her.Inheritance is a book about secrets—secrets within families, kept out of shame or self-protectiveness; secrets we keep from one another in the name of love. It is the story of a woman’s urgent quest to unlock the story of her own identity, a story that has been scrupulously hidden from her for more than fifty years, years she had spent writing brilliantly, and compulsively, on themes of identity and family history. It is a book about the extraordinary moment we live in—a moment in which science and technology have outpaced not only medical ethics but also the capacities of the human heart to contend with the consequences of what we discover.","Dani Shapiro","Dani Shapiro is the bestselling author of the memoirs Hourglass, Still Writing, Devotion, and Slow Motion, and five novels including Black & White and Family History. She lives with her family in LItchfield County, Connecticut. Her latest memoir, Inheritance, will be published by Knopf in January, 2019.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1531841838i%2F13932._UY200_CR49%2C0%2C200%2C200_.jpg&w=256&q=75","252","3.89","45113","5652","January 15, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531185781l/40364332.jpg","https://www.goodreads.com/book/show/40364332-inheritance?from_choice=true","['12,278 (27%)', '19,147 (42%)', '10,647 (23%)', '2,431 (5%)', '610 (1%)']","51241","5045"
"Memoir & Autobiography","['Memoir', 'Nonfiction', 'Audiobook', 'Biography', 'Autobiography', 'Biography Memoir', 'Book Club']","12918","Inside Out","Famed American actress Demi Moore at last tells her own story in a surprisingly intimate and emotionally charged memoir.For decades, Demi Moore has been synonymous with celebrity. From iconic film roles to high-profile relationships, Moore has never been far from the spotlight – or the headlines.Even as Demi was becoming the highest paid actress in Hollywood, however, she was always outrunning her past, just one step ahead of the doubts and insecurities that defined her childhood. Throughout her rise to fame and during some of the most pivotal moments of her life, Demi battled addiction, body image issues, and childhood trauma that would follow her for years – all while juggling a skyrocketing career and at times negative public perception. As her success grew, Demi found herself questioning if she belonged in Hollywood, if she was a good mother, a good actress – and, always, if she was simply good enough.As much as her story is about adversity, it is also about tremendous resilience. In this deeply candid and reflective memoir, Demi pulls back the curtain and opens up about her career and personal life – laying bare her tumultuous relationship with her mother, her marriages, her struggles balancing stardom with raising a family, and her journey toward open heartedness. Inside Out is a story of survival, success, and surrender – a wrenchingly honest portrayal of one woman’s at once ordinary and iconic life.","Demi Moore","Demi Moore is an American actress. After making her film debut in 1981, she appeared on the soap opera General Hospital and subsequently gained recognition as a member of the Brat Pack with roles in St. Elmo's Fire and About Last Night. Her starring role in Ghost, the highest-grossing film of that year, earned her a Golden Globe nomination. 1996, Moore became the highest-paid actress in film history when she received a then-unprecedented US$12.5 million salary. Her personal life has been the subject of significant media coverage, particularly her marriages to actors Bruce Willis and Ashton Kutcher. She and Willis have three daughters together: Rumer, Scout, and Tallulah.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fnophoto%2Fuser%2Fu_700x933.png&w=256&q=75","262","3.94","52448","5083","September 24, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558586807l/45167624.jpg","https://www.goodreads.com/book/show/45167624-inside-out?from_choice=true","['14,569 (27%)', '22,849 (43%)', '12,603 (24%)', '1,952 (3%)', '475 (<1%)']","35461","4441"
"Memoir & Autobiography","['Memoir', 'Nonfiction', 'Audiobook', 'Book Club', 'Romance', 'Italy', 'Travel']","9791","From Scratch","Now a limited Netflix series starring Zoe Saldana!  This Reese Witherspoon Book Club Pick and New York Times bestseller is “a captivating story of love lost and found” (Kirkus Reviews) set in the lush Sicilian countryside, where one woman discovers the healing powers of food, family, and unexpected grace in her darkest hours.It was love at first sight when actress Tembi met professional chef, Saro, on a street in Florence. There was just one problem: Saro’s traditional Sicilian family did not approve of his marrying a black American woman. However, the couple, heartbroken but undeterred, forged on. They built a happy life in Los Angeles, with fulfilling careers, deep friendships, and the love of their lives: a baby girl they adopted at birth. Eventually, they reconciled with Saro’s family just as he faced a formidable cancer that would consume all their dreams. From Scratch chronicles three summers Tembi spends in Sicily with her daughter, Zoela, as she begins to piece together a life without her husband in his tiny hometown hamlet of farmers. Where once Tembi was estranged from Saro’s family, now she finds solace and nourishment—literally and spiritually—at her mother-in-law’s table. In the Sicilian countryside, she discovers the healing gifts of simple fresh food, the embrace of a close knit community, and timeless traditions and wisdom that light a path forward. All along the way she reflects on her and Saro’s romance—an incredible love story that leaps off the pages. In Sicily, it is said that every story begins with a marriage or a death—in Tembi Locke’s case, it is both. “Locke’s raw and heartfelt memoir will uplift readers suffering from the loss of their own loved ones” (Publishers Weekly), but her story is also about love, finding a home, and chasing flavor as an act of remembrance. From Scratch is for anyone who has dared to reach for big love, fought for what mattered most, and those who needed a powerful reminder that life is...delicious.","Tembi Locke","Tembi Locke is a New York Times best-selling author, TV producer, actor, and screenwriter with a passion for connecting with her audience both on the page and on the screen. In partnership with Hello Sunshine, Tembi served as co-creator and executive producer for the adaptation of her memoir, ""From Scratch: A Memoir of Love, Sicily, and Finding Home,"" for Netflix. The series, ""From Scratch,"" became an instant global hit, spending weeks on Netflix's Top Ten List in over thirty countries around the world and earning six NAACP Image Award nominations and the prestigious Los Angeles Film Italy award. Her aforementioned memoir was also a Reese's Book Club pick and an instant bestseller. Tembi and her producing partner and sister, Attica Locke, are currently under an overall development deal with Universal TelevisionIn addition to her accomplishments as a writer and producer, Tembi is an accomplished actor with over sixty film and television credits. She most recently held a recurring role on Netflix's hit show, ""Never Have I Ever."" Offscreen, she is a nationally recognized speaker, delivering keynotes on resilience, loss, creativity and the power of storytelling. Her TEDx talk has been viewed by individuals and nonprofits around the world. She launched her podcast, ""Lifted,"" which features dynamic women sharing their stories of what and who have lifted their lives. Through her work Tembi aims to inspire people to embrace resilience, love, and the power of community.","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1740088936i%2F18498709._UY200_CR9%2C0%2C200%2C200_.jpg&w=256&q=75","339","3.96","47542","4787","April 30, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556725262l/42202117._SY475_.jpg","https://www.goodreads.com/book/show/42202117-from-scratch?from_choice=true","['14,715 (30%)', '19,541 (41%)', '10,509 (22%)', '2,035 (4%)', '742 (1%)']","85731","3977"
"Memoir & Autobiography","['Memoir', 'Nonfiction', 'LGBT', 'Queer', 'Audiobook', 'Race', 'Biography']","9340","How We Fight For Our Lives","From award-winning poet Saeed Jones, How We Fight for Our Lives is a stunning coming-of-age memoir written at the crossroads of sex, race, and power.“People don’t just happen,” writes Saeed Jones. “We sacrifice former versions of ourselves. We sacrifice the people who dared to raise us. The ‘I’ it seems doesn’t exist until we are able to say, ‘I am no longer yours.’ ”Haunted and haunting, Jones’s memoir tells the story of a young, black, gay man from the South as he fights to carve out a place for himself, within his family, within his country, within his own hopes, desires, and fears. Through a series of vignettes that chart a course across the American landscape, Jones draws readers into his boyhood and adolescence—into tumultuous relationships with his mother and grandmother, into passing flings with lovers, friends and strangers. Each piece builds into a larger examination of race and queerness, power and vulnerability, love and grief: a portrait of what we all do for one another—and to one another—as we fight to become ourselves.Blending poetry and prose, Jones has developed a style that is equal parts sensual, beautiful, and powerful—a voice that’s by turns a river, a blues, and a nightscape set ablaze. How We Fight for Our Lives is a one of a kind memoir and a book that cements Saeed Jones as an essential writer for our time.","Saeed Jones","Saeed Jones is the author of the memoir How We Fight for Our Lives, winner of the 2019 Kirkus Prize for Nonfiction, the 2020 Stonewall Book Award/Israel Fishman Non-fiction Award, and a 2020 Lambda Literary Award. He is also the author of the poetry collection Prelude to Bruise, winner of the 2015 PEN/Joyce Osterweil Award for Poetry and the 2015 Stonewall Book Award/Barbara Gittings Literature Award. The poetry collection was a finalist for the 2015 National Book Critics Circle Award, as well as awards from Lambda Literary and the Publishing Triangle in 2015. He lives in Columbus, Ohio. ","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1593106087i%2F5054643._UX200_CR0%2C33%2C200%2C200_.jpg&w=256&q=75","192","4.27","22605","2808","October 8, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564946002l/43682552.jpg","https://www.goodreads.com/book/show/43682552-how-we-fight-for-our-lives?from_choice=true","['10,300 (45%)', '9,033 (39%)', '2,620 (11%)', '482 (2%)', '170 (<1%)']","64429","839"
"Memoir & Autobiography","['Memoir', 'Nonfiction', 'Biography', 'Humor', 'Audiobook', 'Witches', 'Autobiography']","9000","Toil & Trouble","From the number one New York Times bestselling author comes another stunning memoir that is tender, touching...and just a little spooky. ""Here’s a partial list of things I don’t believe in: God. The Devil. Heaven. Hell. Bigfoot. Ancient Aliens. Past lives. Life after death. Vampires. Zombies. Reiki. Homeopathy. Rolfing. Reflexology. Note that 'witches' and 'witchcraft' are absent from this list. The thing is, I wouldn’t believe in them, and I would privately ridicule any idiot who did, except for one thing: I am a witch.""For as long as Augusten Burroughs could remember, he knew things he shouldn't have known. He manifested things that shouldn't have come to pass. And he told exactly no one about this, save one person: his mother. His mother reassured him that it was all perfectly normal, that he was descended from a long line of witches, going back to the days of the early American colonies. And that this family tree was filled with witches. It was a bond that he and his mother shared--until the day she left him in the care of her psychiatrist to be raised in his family (but that's a whole other story). After that, Augusten was on his own. On his own to navigate the world of this tricky power; on his own to either use or misuse this gift.From the hilarious to the terrifying, Toil & Trouble is a chronicle of one man's journey to understand himself, to reconcile the powers he can wield with things with which he is helpless. There are very few things that are coincidences, as you will learn in Toil & Trouble. Ghosts are real, trees can want to kill you, beavers are the spawn of Satan, houses are alive, and in the end, love is the most powerful magic of all.","Augusten Burroughs","Augusten Burroughs born Christopher Robison, son of poet and writer Margaret Robison and younger brother of John Elder Robison.Burroughs has no formal education beyond elementary school. A very successful advertising copywriter for over seventeen years, he was also an alcoholic who nearly drank himself to death in 1999. But spurned by a compulsion he did not understand, Burroughs began to write a novel. Never outlining or consciously structuring the book, Burroughs wrote, ""as fast as I could type, to keep up."" Seven days later, Augusten Burroughs had written his first book. He had also stopped drinking. The book was published one year later. Burroughs remains sober to this day. And Sellevision stands as Burroughs's only published novel. It is currently in development as a feature film.Augusten's second book was a memoir. It was also a publishing phenomenon that helped to ignite a kind of memoir fever in America and abroad. Running with Scissors was released in 2001 to virtually unanimous critical acclaim. The memoir would ultimately remain on the New York Times bestseller list for over four consecutive years, eight months of which were spent in the #1 position. The film, starring Annette Benning, Gwyneth Paltrow, Jill Clayburgh and Alec Baldwin was released in 2005.He has since published four additional autobiographical volumes (Dry, Possible Side Effects, Magical Thinking and A Wolf at the Table), all of them bestsellers. Currently published in over thirty countries, Augusten's book readings have become massively popular events on numerous continents. He has also headlined for the most prestigious literary festivals in the world, most recently the 2008 Melbourne writer's Festival, where he and Germaine Greer delivered the keynote addresses on opening night. In addition, Burroughs speaks regularly at colleges and universities on topics ranging from alcoholism and sexual abuse to the art of authoring one's own life and humor as serious medicine.Twice honored by Entertainment Weekly as one of 25 funniest people in America, Burroughs shocked fans and the media alike with the release of A Wolf at the Table in early 2008. The brutal, terrifying and decidedly unfunny book instantly generated a storm of publicity and controversy. Critics were deeply divided, and the book received some of the worst -and best- reviews of the author's career. The book tour for A Wolf at the Table, spanned some six months and four countries, as Augusten performed for the largest crowds of his career. A Wolf at the Table is Augusten's bestselling hardcover to date.While critics continue to challenge the veracity of Burroughs's books, questioning everything from his alcoholism and advertising career to his earliest childhood memories, the author remains nonplussed, even philosophical. ""To be a journalist with a major American newspaper or magazine, you have to have an A-list college education. And to get into that A-list college, you had to do very well in the right high school. So the chances are, you were not being fucked up the ass at age twelve by a pedophile. The facts of my life are generally questioned by extremely privileged and well-educated people who, more likely than not, learned most of what they know about life's dangerous, shocking and sometimes unbelievable underbelly from books, television and the occasional Quentin Tarrantino film. The reason my books continue to sell, despite frequently being dismissed as ""unbelievable,"" is because the people who read my books recognize the truth that is in them. They know the scent. They have smelled it. The very details the media view with such suspicion are the same details that prove to my reader, this guy was there. I remember that, too.""http://us.macmillan.com/author/august...","/_next/image?url=https%3A%2F%2Fi.gr-assets.com%2Fimages%2FS%2Fcompressed.photo.goodreads.com%2Fauthors%2F1459810857i%2F3058._UX200_CR0%2C50%2C200%2C200_.jpg&w=256&q=75","320","3.95","7199","1057","October 1, 2019","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550776804l/43263491.jpg","https://www.goodreads.com/book/show/43263491-toil-trouble?from_choice=true","['2,443 (33%)', '2,729 (37%)', '1,437 (19%)', '413 (5%)', '177 (2%)']","23499","725"
